0.000 16.8448 6.591936 4.647552 972192
0.500 16.8448 33.030816 16.859232 9057984
1.000 16.8448 30.327648 16.83552 15804048
1.500 16.8448 0 14.10864 8749728
2.000 16.8448 24.328512 14.82 13503984
2.500 16.8448 15.958176 16.83552 13065312
3.000 16.8448 10.219872 16.83552 9757488
3.500 16.8448 19.79952 16.859232 11227632
4.000 16.8448 19.609824 16.83552 12614784
4.500 16.8448 19.846944 16.859232 14108640
5.000 4.8128 1.114464 4.813536 12259104
5.500 4.8128 0 4.813536 9852336
6.000 4.8128 5.382624 3.746496 10670400
6.500 4.8128 2.632032 4.813536 9579648
7.000 4.8128 5.80944 4.26816 10350288
7.500 4.8128 4.078464 4.789824 9994608
8.000 4.8128 5.026944 4.813536 10101312
8.500 4.8128 10.78896 4.813536 13089024
9.000 4.8128 2.110368 4.813536 11737440
9.500 4.8128 0 4.813536 9330672
10.000 13.2352 10.575552 10.148736 9544080
10.500 13.2352 18.281952 13.231296 12069408
11.000 13.2352 13.586976 13.231296 12247248
11.500 13.2352 22.360416 13.231296 16811808
12.000 13.2352 4.457856 13.231296 12425088
12.500 13.2352 8.394048 13.231296 10006464
13.000 13.2352 13.420992 13.255008 10089456
13.500 13.2352 17.42832 13.231296 12187968
14.000 13.2352 14.061216 13.231296 12602928
14.500 13.2352 21.364512 13.231296 16669536
15.000 19.2512 10.053888 19.254144 12069408
15.500 19.2512 17.594304 19.254144 11239488
16.000 19.2512 21.767616 19.254144 12496224
16.500 19.2512 20.250048 19.254144 12994176
17.000 19.2512 24.873888 19.230432 15815904
17.500 19.2512 12.80448 19.254144 12591072
18.000 19.2512 19.633536 19.254144 12780768
18.500 19.2512 20.226336 19.254144 13266864
19.000 19.2512 25.893504 19.254144 16586544
19.500 19.2512 11.713728 19.254144 12816336
20.000 6.016 4.50528 6.022848 12057552
20.500 6.016 3.129984 4.671264 11286912
21.000 6.016 7.137312 6.022848 11844144
21.500 6.016 9.935328 6.022848 13800384
22.000 6.016 0.213408 6.022848 10895664
22.500 6.016 5.57232 5.003232 11180208
23.000 6.016 7.1136 6.022848 11725584
23.500 6.016 8.560032 5.999136 13006032
24.000 6.016 0.284544 5.287776 10504416
24.500 6.016 7.1136 5.643456 11239488
25.000 12.032 14.70144 12.021984 12579216
25.500 12.032 18.85104 12.045696 15981888
26.000 12.032 6.473376 12.021984 13207584
26.500 12.032 7.516704 12.045696 10943088
27.000 12.032 14.748864 12.021984 12306528
27.500 12.032 13.39728 12.045696 12982320
28.000 12.032 17.238624 12.021984 15590640
28.500 12.032 4.552704 12.021984 11856000
29.000 12.032 13.705536 12.045696 12685920
29.500 12.032 15.673632 12.021984 14511744
30.000 18.048 23.83056 18.044832 17404608
30.500 18.048 7.58784 18.044832 12176112
31.000 18.048 17.973696 18.068544 12128688
31.500 18.048 19.79952 18.044832 13006032
32.000 18.048 22.716096 18.044832 15341664
32.500 18.048 19.135584 18.044832 15887040
33.000 18.048 17.1912 18.044832 15460224
33.500 18.048 16.171584 18.044832 14523600
34.000 18.048 20.131488 18.044832 15566928
34.500 18.048 16.290144 18.068544 14677728
35.000 12.032 14.369472 12.021984 15851472
35.500 12.032 3.959904 12.021984 11820432
36.000 12.032 14.559168 11.61888 13290576
36.500 12.032 13.468416 12.045696 14001936
37.000 12.032 16.5984 12.021984 16290144
37.500 12.032 6.5208 12.021984 13539552
38.000 12.032 9.745632 12.045696 12389520
38.500 12.032 14.70144 12.021984 13729248
39.000 12.032 16.195296 12.045696 15804048
39.500 12.032 10.385856 12.021984 14985984
40.000 9.6256 5.264064 9.627072 12804480
40.500 9.6256 11.239488 9.627072 13610688
41.000 9.6256 13.6344 9.627072 15614352
41.500 9.6256 7.255872 9.627072 14428752
42.000 9.6256 6.236256 9.627072 12733344
42.500 9.6256 11.286912 9.627072 13563264
43.000 9.6256 13.39728 9.627072 15448368
43.500 9.6256 6.852768 9.627072 14061216
44.000 9.6256 7.421856 9.627072 12958608
44.500 9.6256 11.239488 9.627072 13764816
45.000 19.2512 21.9336 19.230432 15116400
45.500 19.2512 26.296608 19.254144 18637632
46.000 19.2512 10.291008 19.254144 14156064
46.500 19.2512 19.230432 19.254144 14144208
47.000 19.2512 22.787232 19.254144 15910752
47.500 19.2512 25.182144 19.254144 18874752
48.000 19.2512 8.702304 19.254144 13598832
48.500 19.2512 18.566496 18.566496 13598832
49.000 19.2512 21.981024 19.254144 14962272
49.500 19.2512 23.048064 19.254144 16859232
50.000 14.4384 7.919808 14.440608 13598832
50.500 14.4384 15.792192 14.440608 14274624
51.000 14.4384 19.183008 14.440608 16645824
51.500 14.4384 11.429184 14.440608 15140112
52.000 14.4384 12.259104 14.440608 14049360
52.500 14.4384 17.048928 14.416896 15365376
53.000 14.4384 15.389088 14.440608 15839616
53.500 14.4384 12.187968 14.440608 14713296
54.000 14.4384 17.712864 14.440608 16349424
54.500 14.4384 13.800384 14.440608 16029312
55.000 2.4064 0 2.418624 14820000
55.500 2.4064 0 2.394912 13622544
56.000 2.4064 0.047424 1.944384 12674064
56.500 2.4064 4.813536 1.873248 14144208
57.000 2.4064 0.403104 2.418624 13136448
57.500 2.4064 2.039232 1.944384 13183872
58.000 2.4064 4.955808 2.418624 14452464
58.500 2.4064 0 2.394912 13255008
59.000 2.4064 1.209312 1.920672 12899328
59.500 2.4064 3.011424 2.394912 13207584
60.000 14.4384 18.329376 14.10864 15317952
60.500 14.4384 16.100448 14.440608 16147872
61.000 14.4384 15.341664 14.440608 16598400
61.500 14.4384 12.045696 14.440608 15400944
62.000 14.4384 14.630304 14.440608 15495792
62.500 14.4384 15.151968 14.440608 15851472
63.000 14.4384 15.76848 14.440608 16515408
63.500 14.4384 11.310624 14.440608 14950416
64.000 14.4384 3.865056 7.801248 12982320
64.500 14.4384 19.111872 14.416896 15329808
65.000 13.2352 15.080832 13.255008 16242720
65.500 13.2352 11.808576 13.231296 15531360
66.000 13.2352 12.970464 13.231296 15400944
66.500 13.2352 14.914848 13.231296 16242720
67.000 13.2352 12.069408 13.231296 15661776
67.500 13.2352 13.065312 13.231296 15578784
68.000 13.2352 14.677728 13.255008 16290144
68.500 13.2352 12.4488 13.231296 15898896
69.000 13.2352 12.757056 13.231296 15661776
69.500 13.2352 14.677728 13.231296 16384992
70.000 18.048 24.233664 18.044832 19479408
70.500 18.048 0 12.970464 12994176
71.000 18.048 13.51584 11.97456 13764816
71.500 18.048 21.720192 18.044832 15602496
72.000 18.048 19.941792 18.044832 16550976
72.500 18.048 24.8976 18.044832 19977360
73.000 18.048 2.964 16.384992 13266864
73.500 18.048 21.22224 17.594304 15080832
74.000 18.048 20.795424 18.044832 16456128
74.500 18.048 19.277856 18.044832 17072640
75.000 12.032 11.38176 12.045696 16740672
75.500 12.032 4.528992 9.60336 14203488
76.000 12.032 14.93856 12.021984 15661776
76.500 12.032 14.298336 12.045696 16788096
77.000 12.032 5.785728 12.021984 13669968
77.500 12.032 15.365376 12.045696 15329808
78.000 12.032 14.061216 12.021984 16349424
78.500 12.032 10.125024 12.021984 15400944
79.000 12.032 12.069408 12.045696 15412800
79.500 12.032 13.895232 12.021984 16349424
80.000 18.048 21.649056 18.044832 18151536
80.500 18.048 17.452032 18.044832 17855136
81.000 18.048 10.646688 18.068544 14144208
81.500 18.048 19.20672 18.044832 14725152
82.000 18.048 20.700576 18.044832 16053024
82.500 18.048 20.653152 18.044832 17357184
83.000 18.048 23.996544 18.044832 20333040
83.500 18.048 1.090752 14.156064 13800384
84.000 18.048 16.0056 13.183872 15211248
84.500 18.048 20.913984 18.044832 16645824
85.000 18.048 20.605728 18.044832 17926272
85.500 18.048 23.214048 18.044832 20510880
86.000 18.048 10.0776 18.068544 16515408
86.500 18.048 18.447936 18.044832 16716960
87.000 18.048 17.499456 18.044832 16444272
87.500 18.048 21.22224 18.044832 18032976
88.000 18.048 20.202624 18.044832 19111872
88.500 18.048 15.697344 18.044832 17938128
89.000 18.048 15.626208 18.044832 16728816
89.500 18.048 21.008832 18.068544 18198960
90.000 6.016 4.528992 5.999136 17463888
90.500 6.016 0 5.833152 14547312
91.000 6.016 8.702304 4.837248 16479840
91.500 6.016 2.110368 5.975424 14547312
92.000 6.016 7.967232 5.09808 15981888
92.500 6.016 5.45376 5.999136 15709200
93.000 6.016 10.528128 6.022848 17961840
93.500 6.016 1.06704 6.022848 15483936
94.000 6.016 4.244448 4.884672 15163824
94.500 6.016 6.99504 6.022848 15649920
95.000 2.4064 2.062944 2.394912 15483936
95.500 2.4064 0.545376 2.039232 14737008
96.000 2.4064 3.343392 2.394912 15211248
96.500 2.4064 2.774304 2.394912 15400944
97.000 2.4064 0.5928 2.300064 14547312
97.500 2.4064 2.84544 2.062944 14938560
98.000 2.4064 2.964 2.394912 15223104
98.500 2.4064 2.086656 2.418624 15057120
99.000 2.4064 1.612416 2.25264 14737008
99.500 2.4064 2.84544 2.418624 14950416
100.000 16.8448 19.775808 14.772576 17452032
100.500 16.8448 21.767616 16.83552 19918080
101.000 16.8448 11.524032 16.859232 17250480
101.500 16.8448 13.27872 16.740672 15519504
102.000 16.8448 25.087296 16.83552 19645392
102.500 16.8448 16.527264 16.859232 19479408
103.000 16.8448 9.057984 16.83552 15590640
103.500 16.8448 17.380896 16.859232 15851472
104.000 16.8448 22.218144 16.83552 18542784
104.500 16.8448 21.008832 16.83552 20629440
105.000 6.016 0.35568 6.022848 17795856
105.500 6.016 0 5.548608 15021552
106.000 6.016 6.87648 4.528992 16195296
106.500 6.016 10.19616 6.022848 18281952
107.000 6.016 3.390816 5.999136 16977792
107.500 6.016 0.5928 4.363008 15092688
108.000 6.016 7.896096 5.999136 16041168
108.500 6.016 9.745632 6.022848 17902560
109.000 6.016 3.153696 6.022848 16467984
109.500 6.016 2.157792 4.600128 15246816
110.000 7.2192 8.749728 7.23216 16005600
110.500 7.2192 10.456992 7.208448 17629872
111.000 7.2192 1.754688 6.923904 15045264
111.500 7.2192 8.275488 6.947616 15709200
112.000 7.2192 10.243584 7.208448 17226768
112.500 7.2192 4.410432 7.208448 15827760
113.000 7.2192 6.947616 7.23216 15685488
113.500 7.2192 9.223968 7.208448 16693248
114.000 7.2192 7.516704 7.23216 16835520
114.500 7.2192 5.524896 7.208448 15993744
115.000 9.6256 11.002368 9.627072 16681392
115.500 9.6256 11.215776 9.627072 17475744
116.000 9.6256 12.733344 9.627072 19028880
116.500 9.6256 2.418624 9.627072 15424656
117.000 9.6256 11.452896 9.627072 16337568
117.500 9.6256 11.2632 9.627072 17155632
118.000 9.6256 15.88704 9.627072 20285616
118.500 9.6256 1.683552 9.627072 16313856
119.000 9.6256 9.674496 9.627072 16337568
119.500 9.6256 11.049792 9.627072 17048928
120.000 12.032 17.784 12.021984 19929936
120.500 12.032 5.785728 12.021984 16811808
121.000 12.032 12.472512 12.045696 17025216
121.500 12.032 17.001504 12.021984 19514976
122.000 12.032 10.480704 12.045696 18732480
122.500 12.032 8.18064 12.021984 16811808
123.000 12.032 12.80448 12.045696 17191200
123.500 12.032 13.231296 12.021984 17795856
124.000 12.032 15.270528 12.021984 19420128
124.500 12.032 6.686784 12.045696 16740672
125.000 7.2192 4.908384 7.208448 15590640
125.500 7.2192 6.615648 6.117696 15839616
126.000 7.2192 9.36624 7.23216 16906656
126.500 7.2192 8.06208 7.208448 17333472
127.000 7.2192 3.485664 7.066176 15543216
127.500 7.2192 8.749728 7.23216 16302000
128.000 7.2192 8.749728 7.208448 17072640
128.500 7.2192 5.904288 7.23216 16408704
129.000 7.2192 6.805344 7.208448 16207152
129.500 7.2192 8.488896 7.23216 16835520
130.000 16.8448 21.483072 16.83552 19159296
130.500 16.8448 23.498592 16.859232 22478976
131.000 16.8448 2.062944 16.313856 15353520
131.500 16.8448 17.07264 15.602496 16088592
132.000 16.8448 19.68096 16.83552 17511312
132.500 16.8448 21.151104 16.83552 19669104
133.000 16.8448 13.349856 16.859232 17914416
133.500 16.8448 14.606592 16.83552 16799952
134.000 16.8448 19.230432 16.859232 17985552
134.500 16.8448 20.51088 16.83552 19823232
135.000 12.032 6.63936 12.021984 17131920
135.500 12.032 9.579648 12.045696 15898896
136.000 12.032 14.70144 12.021984 17238624
136.500 12.032 13.895232 12.045696 18163392
137.000 12.032 15.460224 12.021984 19882512
137.500 12.032 5.856864 12.021984 16799952
138.000 12.032 11.666304 12.045696 16610256
138.500 12.032 14.58288 12.021984 17890704
139.000 12.032 14.891136 12.045696 19313424
139.500 12.032 8.441472 12.021984 17523168
140.000 1.2032 0.71136 1.209312 17274192
140.500 1.2032 0 1.209312 16669536
141.000 1.2032 0 1.1856 16076736
141.500 1.2032 0 1.138176 15507648
142.000 1.2032 3.580512 1.06704 16764384
142.500 1.2032 0 1.209312 16159728
143.000 1.2032 0 1.209312 15555072
143.500 1.2032 1.825824 0.995904 15970032
144.000 1.2032 0.640224 1.209312 15685488
