1496303530.504514, 255
1496303530.516233, 256
1496303530.516240, 257
1496303530.523520, 258
1496303530.533961, 259
1496303530.533966, 260
1496303530.544569, 261
1496303530.554077, 262
1496303530.554085, 263
1496303530.563406, 264
1496303530.563414, 265
1496303530.573568, 266
1496303530.583784, 267
1496303530.583791, 268
1496303530.594402, 269
1496303530.594424, 270
1496303530.603650, 271
1496303530.616244, 272
1496303530.616252, 273
1496303530.623501, 274
1496303530.623509, 275
1496303530.633786, 276
1496303530.644002, 277
1496303530.644009, 278
1496303530.653392, 279
1496303530.653398, 280
1496303530.664114, 281
1496303530.673314, 282
1496303530.673318, 283
1496303530.683401, 284
1496303530.683407, 285
1496303530.693858, 286
1496303530.704363, 287
1496303530.704371, 288
1496303530.715426, 289
1496303530.718580, 290
1496303530.723492, 291
1496303530.733975, 292
1496303530.733983, 293
1496303530.744080, 294
1496303530.744086, 295
1496303530.753527, 296
1496303530.763625, 297
1496303530.763634, 298
1496303530.774125, 299
1496303530.774131, 300
1496303530.784387, 301
1496303530.784394, 302
1496303530.793629, 303
1496303530.793634, 304
1496303530.803252, 305
1496303530.813465, 306
1496303530.813471, 307
1496303530.823773, 308
1496303530.823779, 309
1496303530.834239, 310
1496303530.843343, 311
1496303530.843347, 312
1496303530.854305, 313
1496303530.854313, 314
1496303530.863961, 315
1496303530.873886, 316
1496303530.873892, 317
1496303530.884397, 318
1496303530.884403, 319
1496303530.894411, 320
1496303530.905003, 321
1496303530.905009, 322
1496303530.914046, 323
1496303530.914052, 324
1496303530.924034, 325
1496303530.933935, 326
1496303530.933942, 327
1496303530.943539, 328
1496303530.943545, 329
1496303530.953588, 330
1496303530.964161, 331
1496303530.964167, 332
1496303530.974090, 333
1496303530.974096, 334
1496303530.983566, 335
1496303530.993804, 336
1496303530.993813, 337
1496303531.004217, 338
1496303531.014306, 339
1496303531.014366, 340
1496303531.023233, 341
1496303531.023240, 342
1496303531.033441, 343
1496303531.043805, 344
1496303531.043811, 345
1496303531.054316, 346
1496303531.054324, 347
1496303531.064417, 348
1496303531.073383, 349
1496303531.073388, 350
1496303531.084041, 351
1496303531.084047, 352
1496303531.093505, 353
1496303531.103545, 354
1496303531.103551, 355
1496303531.116857, 356
1496303531.116874, 357
1496303531.123705, 358
1496303531.133587, 359
1496303531.133594, 360
1496303531.144063, 361
1496303531.144186, 362
1496303531.153605, 363
1496303531.165323, 364
1496303531.165329, 365
1496303531.173636, 366
1496303531.173643, 367
1496303531.183849, 368
1496303531.183855, 369
1496303531.193728, 370
1496303531.193733, 371
1496303531.204195, 372
1496303531.214060, 373
1496303531.214065, 374
1496303531.223765, 375
1496303531.223771, 376
1496303531.233307, 377
1496303531.243864, 378
1496303531.243869, 379
1496303531.253870, 380
1496303531.253875, 381
1496303531.265167, 382
1496303531.273931, 383
1496303531.273936, 384
1496303531.284423, 385
1496303531.284431, 386
1496303531.294021, 387
1496303531.303650, 388
1496303531.303656, 389
1496303531.315093, 390
1496303531.315099, 391
1496303531.324493, 392
1496303531.333897, 393
1496303531.333911, 394
1496303531.343568, 395
1496303531.343573, 396
1496303531.354120, 397
1496303531.364324, 398
1496303531.364329, 399
1496303531.373649, 400
1496303531.373656, 401
1496303531.383730, 402
1496303531.394204, 403
1496303531.394217, 404
1496303531.403229, 405
1496303531.403247, 406
1496303531.413776, 407
1496303531.423743, 408
1496303531.423749, 409
1496303531.433451, 410
1496303531.443833, 411
1496303531.443839, 412
1496303531.453904, 413
1496303531.453909, 414
1496303531.466460, 415
1496303531.473431, 416
1496303531.473441, 417
1496303531.484098, 418
1496303531.484103, 419
1496303531.494466, 420
1496303531.503680, 421
1496303531.503687, 422
1496303531.514397, 423
1496303531.514403, 424
1496303531.523556, 425
1496303531.534137, 426
1496303531.534143, 427
1496303531.543570, 428
1496303531.543576, 429
1496303531.553221, 430
1496303531.564154, 431
1496303531.564161, 432
1496303531.573780, 433
1496303531.573786, 434
1496303531.583680, 435
1496303531.594279, 436
1496303531.594285, 437
1496303531.594286, 438
1496303531.603751, 439
1496303531.603758, 440
1496303531.613914, 441
1496303531.623818, 442
1496303531.623825, 443
1496303531.633465, 444
1496303531.633471, 445
1496303531.643410, 446
1496303531.694094, 447
1496303531.694100, 448
1496303531.694101, 449
1496303531.694102, 450
1496303531.694103, 451
1496303531.694104, 452
1496303531.694105, 453
1496303531.703584, 454
1496303531.713995, 455
1496303531.714059, 456
1496303531.723738, 457
1496303531.723743, 458
1496303531.734108, 459
1496303531.744171, 460
1496303531.744177, 461
1496303531.753758, 462
1496303531.753766, 463
1496303531.767072, 464
1496303531.773270, 465
1496303531.773273, 466
1496303531.784227, 467
1496303531.784277, 468
1496303531.794122, 469
1496303531.803792, 470
1496303531.803798, 471
1496303531.813380, 472
1496303531.813386, 473
1496303531.823867, 474
1496303531.833884, 475
1496303531.833902, 476
1496303531.844367, 477
1496303531.844373, 478
1496303531.853928, 479
1496303531.865225, 480
1496303531.865231, 481
1496303531.873640, 482
1496303531.884020, 483
1496303531.884026, 484
1496303531.893540, 485
1496303531.893546, 486
1496303531.903573, 487
1496303531.913864, 488
1496303531.913905, 489
1496303531.923657, 490
1496303531.923663, 491
1496303531.934134, 492
1496303531.943673, 493
1496303531.943680, 494
1496303531.953694, 495
1496303531.953708, 496
1496303531.963896, 497
1496303531.974233, 498
1496303531.974240, 499
1496303531.983835, 500
1496303531.983843, 501
1496303531.994305, 502
1496303532.003835, 503
1496303532.003843, 504
1496303532.003843, 505
1496303532.013828, 506
1496303532.015790, 507
1496303532.023949, 508
1496303532.033929, 509
1496303532.033935, 510
1496303532.044467, 511
1496303532.044473, 512
1496303532.054037, 513
1496303532.064382, 514
1496303532.064389, 515
1496303532.073487, 516
1496303532.073494, 517
1496303532.083705, 518
1496303532.093590, 519
1496303532.093598, 520
1496303532.103658, 521
1496303532.114137, 522
1496303532.114142, 523
1496303532.123225, 524
1496303532.123230, 525
1496303532.133490, 526
1496303532.143565, 527
1496303532.143591, 528
1496303532.153794, 529
1496303532.153799, 530
1496303532.164939, 531
1496303532.174293, 532
1496303532.174298, 533
1496303532.184296, 534
1496303532.184313, 535
1496303532.193441, 536
1496303532.203500, 537
1496303532.203510, 538
1496303532.215193, 539
1496303532.215198, 540
1496303532.223528, 541
1496303532.233940, 542
1496303532.233946, 543
1496303532.244062, 544
1496303532.244068, 545
1496303532.253558, 546
1496303532.263701, 547
1496303532.263708, 548
1496303532.274078, 549
1496303532.274083, 550
1496303532.283787, 551
1496303532.294075, 552
1496303532.294082, 553
1496303532.303859, 554
1496303532.303865, 555
1496303532.314702, 556
1496303532.323683, 557
1496303532.323688, 558
1496303532.333684, 559
1496303532.343764, 560
1496303532.343769, 561
1496303532.354238, 562
1496303532.354246, 563
1496303532.363855, 564
1496303532.373903, 565
1496303532.373909, 566
1496303532.383529, 567
1496303532.383534, 568
1496303532.394389, 569
1496303532.403968, 570
1496303532.403974, 571
1496303532.414103, 572
1496303532.414108, 573
1496303532.414109, 574
1496303532.423766, 575
1496303532.433421, 576
1496303532.433439, 577
1496303532.444047, 578
1496303532.444052, 579
1496303532.453575, 580
1496303532.464416, 581
1496303532.464422, 582
1496303532.474034, 583
1496303532.474040, 584
1496303532.483703, 585
1496303532.493202, 586
1496303532.493208, 587
1496303532.504177, 588
1496303532.504184, 589
1496303532.516422, 590
1496303532.524224, 591
1496303532.524229, 592
1496303532.533966, 593
1496303532.544262, 594
1496303532.544266, 595
1496303532.553872, 596
1496303532.553878, 597
1496303532.563992, 598
1496303532.573824, 599
1496303532.573830, 600
1496303532.584141, 601
1496303532.584149, 602
1496303532.593916, 603
1496303532.603477, 604
1496303532.603484, 605
1496303532.613848, 606
1496303532.613853, 607
1496303532.624014, 608
1496303532.634059, 609
1496303532.634064, 610
1496303532.644074, 611
1496303532.644080, 612
1496303532.653190, 613
1496303532.663298, 614
1496303532.663328, 615
1496303532.673204, 616
1496303532.673209, 617
1496303532.683674, 618
1496303532.694193, 619
1496303532.694200, 620
1496303532.703666, 621
1496303532.704767, 622
1496303532.714212, 623
1496303532.723267, 624
1496303532.723274, 625
1496303532.733924, 626
1496303532.733930, 627
1496303532.744273, 628
1496303532.753459, 629
1496303532.753466, 630
1496303532.764094, 631
1496303532.774453, 632
1496303532.774459, 633
1496303532.784171, 634
1496303532.784178, 635
1496303532.793969, 636
1496303532.804045, 637
1496303532.804050, 638
1496303532.815312, 639
1496303532.815319, 640
1496303532.824986, 641
1496303532.825004, 642
1496303532.833680, 643
1496303532.833686, 644
1496303532.844032, 645
1496303532.844037, 646
1496303532.854084, 647
1496303532.864035, 648
1496303532.864040, 649
1496303532.874157, 650
1496303532.874163, 651
1496303532.884191, 652
1496303532.893848, 653
1496303532.893854, 654
1496303532.904233, 655
1496303532.904240, 656
1496303532.913549, 657
1496303532.923268, 658
1496303532.923274, 659
1496303532.933635, 660
1496303532.933641, 661
1496303532.943906, 662
1496303532.954347, 663
1496303532.954353, 664
1496303532.964182, 665
1496303532.964193, 666
1496303532.973898, 667
1496303532.984458, 668
1496303532.984466, 669
1496303532.993961, 670
1496303533.003849, 671
1496303533.003860, 672
1496303533.013645, 673
1496303533.013652, 674
1496303533.023552, 675
1496303533.034682, 676
1496303533.034689, 677
1496303533.083961, 678
1496303533.083969, 679
1496303533.083970, 680
1496303533.083970, 681
1496303533.083971, 682
1496303533.083972, 683
1496303533.083972, 684
1496303533.094270, 685
1496303533.104190, 686
1496303533.104197, 687
1496303533.113761, 688
1496303533.113767, 689
1496303533.123826, 690
1496303533.133412, 691
1496303533.133418, 692
1496303533.144050, 693
1496303533.144055, 694
1496303533.153903, 695
1496303533.165184, 696
1496303533.165190, 697
1496303533.173584, 698
1496303533.173590, 699
1496303533.183943, 700
1496303533.194030, 701
1496303533.194035, 702
1496303533.204030, 703
1496303533.213095, 704
1496303533.213100, 705
1496303533.224082, 706
1496303533.224088, 707
1496303533.233426, 708
1496303533.243675, 709
1496303533.243680, 710
1496303533.254151, 711
1496303533.254158, 712
1496303533.254159, 713
1496303533.263377, 714
1496303533.273775, 715
1496303533.273782, 716
1496303533.284220, 717
1496303533.284227, 718
1496303533.293768, 719
1496303533.303352, 720
1496303533.303359, 721
1496303533.313835, 722
1496303533.313840, 723
1496303533.324358, 724
1496303533.333480, 725
1496303533.333487, 726
1496303533.343918, 727
1496303533.343923, 728
1496303533.354360, 729
1496303533.364528, 730
1496303533.364534, 731
1496303533.373979, 732
1496303533.373986, 733
1496303533.386594, 734
1496303533.396582, 735
1496303533.396590, 736
1496303533.405094, 737
1496303533.405101, 738
1496303533.417340, 739
1496303533.424592, 740
1496303533.425643, 741
1496303533.434210, 742
1496303533.444213, 743
1496303533.445639, 744
1496303533.454306, 745
1496303533.455686, 746
1496303533.466469, 747
1496303533.475239, 748
1496303533.475246, 749
1496303533.484083, 750
1496303533.484090, 751
1496303533.493751, 752
1496303533.503813, 753
1496303533.503819, 754
1496303533.515166, 755
1496303533.515172, 756
1496303533.523340, 757
1496303533.533748, 758
1496303533.533764, 759
1496303533.543948, 760
1496303533.543952, 761
1496303533.554461, 762
1496303533.564097, 763
1496303533.564103, 764
1496303533.574048, 765
1496303533.574053, 766
1496303533.583626, 767
1496303533.593544, 768
1496303533.593551, 769
1496303533.603538, 770
1496303533.613803, 771
1496303533.613809, 772
1496303533.623687, 773
1496303533.623693, 774
1496303533.633761, 775
1496303533.644205, 776
1496303533.644222, 777
1496303533.654234, 778
1496303533.654240, 779
1496303533.666671, 780
1496303533.666678, 781
1496303533.674229, 782
1496303533.674243, 783
1496303533.683496, 784
1496303533.683505, 785
1496303533.693796, 786
1496303533.703423, 787
1496303533.703429, 788
1496303533.714108, 789
1496303533.724382, 790
1496303533.724388, 791
1496303533.734173, 792
1496303533.734180, 793
1496303533.743586, 794
1496303533.753968, 795
1496303533.753978, 796
1496303533.764071, 797
1496303533.764077, 798
1496303533.774045, 799
1496303533.783982, 800
1496303533.783990, 801
1496303533.794131, 802
1496303533.794139, 803
1496303533.803588, 804
1496303533.813446, 805
1496303533.813453, 806
1496303533.823643, 807
1496303533.833481, 808
1496303533.833489, 809
1496303533.843293, 810
1496303533.843299, 811
1496303533.854285, 812
1496303533.866092, 813
1496303533.866099, 814
1496303533.874355, 815
1496303533.874362, 816
1496303533.884095, 817
1496303533.894361, 818
1496303533.894367, 819
1496303533.903933, 820
1496303533.903940, 821
1496303533.914398, 822
1496303533.923914, 823
1496303533.923921, 824
1496303533.933526, 825
1496303533.944604, 826
1496303533.944609, 827
1496303533.954108, 828
1496303533.954114, 829
1496303533.966892, 830
1496303533.974078, 831
1496303533.974084, 832
1496303533.983708, 833
1496303533.983714, 834
1496303533.994119, 835
1496303534.003695, 836
1496303534.003702, 837
1496303534.014278, 838
1496303534.014304, 839
1496303534.024194, 840
1496303534.034219, 841
1496303534.034227, 842
1496303534.043792, 843
1496303534.053342, 844
1496303534.053348, 845
1496303534.064023, 846
1496303534.064029, 847
1496303534.074354, 848
1496303534.074361, 849
1496303534.084379, 850
1496303534.084398, 851
1496303534.093916, 852
1496303534.093925, 853
1496303534.103986, 854
1496303534.153549, 855
1496303534.153557, 856
1496303534.153558, 857
1496303534.153559, 858
1496303534.153560, 859
1496303534.153560, 860
1496303534.153561, 861
1496303534.163998, 862
1496303534.173465, 863
1496303534.173471, 864
1496303534.183871, 865
1496303534.183877, 866
1496303534.194170, 867
1496303534.204154, 868
1496303534.204161, 869
1496303534.204162, 870
1496303534.214267, 871
1496303534.214274, 872
1496303534.224232, 873
1496303534.233337, 874
1496303534.233343, 875
1496303534.243361, 876
1496303534.243366, 877
1496303534.253293, 878
1496303534.263850, 879
1496303534.263887, 880
1496303534.273436, 881
1496303534.273441, 882
1496303534.284004, 883
1496303534.294414, 884
1496303534.294420, 885
1496303534.304420, 886
1496303534.304427, 887
1496303534.315250, 888
1496303534.315256, 889
1496303534.323712, 890
1496303534.323718, 891
1496303534.333757, 892
1496303534.344060, 893
1496303534.344065, 894
1496303534.353607, 895
1496303534.353613, 896
1496303534.364103, 897
1496303534.373633, 898
1496303534.373640, 899
1496303534.383673, 900
1496303534.383679, 901
1496303534.385133, 902
1496303534.393621, 903
1496303534.403955, 904
1496303534.403961, 905
1496303534.413473, 906
1496303534.423783, 907
1496303534.423790, 908
1496303534.434265, 909
1496303534.434273, 910
1496303534.444341, 911
1496303534.453872, 912
1496303534.453878, 913
1496303534.464045, 914
1496303534.464050, 915
1496303534.473889, 916
1496303534.474962, 917
1496303534.474966, 918
1496303534.484021, 919
1496303534.484027, 920
1496303534.493510, 921
1496303534.493525, 922
1496303534.504149, 923
1496303534.516791, 924
1496303534.516797, 925
1496303534.523675, 926
1496303534.534175, 927
1496303534.534180, 928
1496303534.543643, 929
1496303534.543648, 930
1496303534.553605, 931
1496303534.565139, 932
1496303534.565145, 933
1496303534.565146, 934
1496303534.574118, 935
1496303534.574123, 936
1496303534.584868, 937
1496303534.593113, 938
1496303534.593120, 939
1496303534.603405, 940
1496303534.603411, 941
1496303534.613457, 942
1496303534.623314, 943
1496303534.623321, 944
1496303534.633779, 945
1496303534.644291, 946
1496303534.644297, 947
1496303534.653354, 948
1496303534.653361, 949
1496303534.654882, 950
1496303534.663913, 951
1496303534.673418, 952
1496303534.673424, 953
1496303534.683423, 954
1496303534.683437, 955
1496303534.694083, 956
1496303534.703906, 957
1496303534.703912, 958
1496303534.713905, 959
1496303534.713910, 960
1496303534.720574, 961
1496303534.724114, 962
1496303534.733755, 963
1496303534.733761, 964
1496303534.743398, 965
1496303534.744633, 966
1496303534.753756, 967
1496303534.753763, 968
1496303534.763833, 969
1496303534.763839, 970
1496303534.773285, 971
1496303534.784009, 972
1496303534.784015, 973
1496303534.794190, 974
1496303534.794194, 975
1496303534.803335, 976
1496303534.813917, 977
1496303534.813924, 978
1496303534.823840, 979
1496303534.823848, 980
1496303534.834007, 981
1496303534.835371, 982
1496303534.843960, 983
1496303534.843966, 984
1496303534.853949, 985
1496303534.853956, 986
1496303534.863540, 987
1496303534.863548, 988
1496303534.873985, 989
1496303534.873993, 990
1496303534.884084, 991
1496303534.893544, 992
1496303534.893552, 993
1496303534.903582, 994
1496303534.903589, 995
1496303534.913630, 996
1496303534.924747, 997
1496303534.924753, 998
1496303534.924754, 999
1496303534.933183, 1000
1496303534.933191, 1001
1496303534.943546, 1002
1496303534.953714, 1003
1496303534.953721, 1004
1496303534.963693, 1005
1496303534.973772, 1006
1496303534.973778, 1007
1496303534.984236, 1008
1496303534.984242, 1009
1496303534.993291, 1010
1496303535.003820, 1011
1496303535.003827, 1012
1496303535.014339, 1013
1496303535.014346, 1014
1496303535.014347, 1015
1496303535.023723, 1016
1496303535.034343, 1017
1496303535.034350, 1018
1496303535.043446, 1019
1496303535.043451, 1020
1496303535.053451, 1021
1496303535.063819, 1022
1496303535.063836, 1023
1496303535.074037, 1024
1496303535.074045, 1025
1496303535.083250, 1026
1496303535.093552, 1027
1496303535.093562, 1028
1496303535.103616, 1029
1496303535.105056, 1030
1496303535.113228, 1031
1496303535.113234, 1032
1496303535.123164, 1033
1496303535.123170, 1034
1496303535.134144, 1035
1496303535.143691, 1036
1496303535.143698, 1037
1496303535.153219, 1038
1496303535.153228, 1039
1496303535.164018, 1040
1496303535.164025, 1041
1496303535.173287, 1042
1496303535.173294, 1043
1496303535.184291, 1044
1496303535.184299, 1045
1496303535.193960, 1046
1496303535.204042, 1047
1496303535.204049, 1048
1496303535.214106, 1049
1496303535.214119, 1050
1496303535.224403, 1051
1496303535.224411, 1052
1496303535.233526, 1053
1496303535.233533, 1054
1496303535.233534, 1055
1496303535.243465, 1056
1496303535.253504, 1057
1496303535.253512, 1058
1496303535.255574, 1059
1496303535.263578, 1060
1496303535.263585, 1061
1496303535.274013, 1062
1496303535.283085, 1063
1496303535.283094, 1064
1496303535.293600, 1065
1496303535.293608, 1066
1496303535.301063, 1067
1496303535.303173, 1068
1496303535.308177, 1069
1496303535.313757, 1070
1496303535.313763, 1071
1496303535.323656, 1072
1496303535.333265, 1073
1496303535.333273, 1074
1496303535.334663, 1075
1496303535.343738, 1076
1496303535.343745, 1077
1496303535.353753, 1078
1496303535.353760, 1079
1496303535.363587, 1080
1496303535.363592, 1081
1496303535.367030, 1082
1496303535.373370, 1083
1496303535.373374, 1084
1496303535.383432, 1085
1496303535.384537, 1086
1496303535.394357, 1087
1496303535.394364, 1088
1496303535.394365, 1089
1496303535.403492, 1090
1496303535.403500, 1091
1496303535.404553, 1092
1496303535.414394, 1093
1496303535.414401, 1094
1496303535.423538, 1095
1496303535.423543, 1096
1496303535.433938, 1097
1496303535.443484, 1098
1496303535.443499, 1099
1496303535.454002, 1100
1496303535.454009, 1101
1496303535.463772, 1102
1496303535.465022, 1103
1496303535.474021, 1104
1496303535.474026, 1105
1496303535.474074, 1106
1496303535.474097, 1107
1496303535.474098, 1108
1496303535.474099, 1109
1496303535.474100, 1110
1496303535.483100, 1111
1496303535.483106, 1112
1496303535.484585, 1113
1496303535.493598, 1114
1496303535.496119, 1115
1496303535.496122, 1116
1496303535.503805, 1117
1496303535.503810, 1118
1496303535.505117, 1119
1496303535.505120, 1120
1496303535.514067, 1121
1496303535.514083, 1122
1496303535.514084, 1123
1496303535.514105, 1124
1496303535.523671, 1125
1496303535.524760, 1126
1496303535.533329, 1127
1496303535.533335, 1128
1496303535.534511, 1129
1496303535.534514, 1130
1496303535.543839, 1131
1496303535.544946, 1132
1496303535.553262, 1133
1496303535.553268, 1134
1496303535.554349, 1135
1496303535.555141, 1136
1496303535.563236, 1137
1496303535.563240, 1138
1496303535.567137, 1139
1496303535.567142, 1140
1496303535.573864, 1141
1496303535.575290, 1142
1496303535.584529, 1143
1496303535.584536, 1144
1496303535.584537, 1145
1496303535.584538, 1146
1496303535.593489, 1147
1496303535.593494, 1148
1496303535.594860, 1149
1496303535.594877, 1150
1496303535.603976, 1151
1496303535.606353, 1152
1496303535.613984, 1153
1496303535.613989, 1154
1496303535.617388, 1155
1496303535.617396, 1156
1496303535.623526, 1157
1496303535.623530, 1158
1496303535.625930, 1159
1496303535.625933, 1160
1496303535.634136, 1161
1496303535.634142, 1162
1496303535.643547, 1163
1496303535.643553, 1164
1496303535.644639, 1165
1496303535.644643, 1166
1496303535.653077, 1167
1496303535.654492, 1168
1496303535.664008, 1169
1496303535.664012, 1170
1496303535.667269, 1171
1496303535.667274, 1172
1496303535.674142, 1173
1496303535.674146, 1174
1496303535.674147, 1175
1496303535.674148, 1176
1496303535.684377, 1177
1496303535.684389, 1178
1496303535.693353, 1179
1496303535.693357, 1180
1496303535.694613, 1181
1496303535.694617, 1182
1496303535.703386, 1183
1496303535.703392, 1184
1496303535.704696, 1185
1496303535.704699, 1186
1496303535.715037, 1187
1496303535.715043, 1188
1496303535.723595, 1189
1496303535.723601, 1190
1496303535.723602, 1191
1496303535.724720, 1192
1496303535.724724, 1193
1496303535.733801, 1194
1496303535.733808, 1195
1496303535.735214, 1196
1496303535.735218, 1197
1496303535.743881, 1198
1496303535.745261, 1199
1496303535.753374, 1200
1496303535.753382, 1201
1496303535.755790, 1202
1496303535.755794, 1203
1496303535.764074, 1204
1496303535.764082, 1205
1496303535.773373, 1206
1496303535.773379, 1207
1496303535.774852, 1208
1496303535.774856, 1209
1496303535.784462, 1210
1496303535.784468, 1211
1496303535.784469, 1212
1496303535.784469, 1213
1496303535.793468, 1214
1496303535.794677, 1215
1496303535.803210, 1216
1496303535.803217, 1217
1496303535.804109, 1218
1496303535.804112, 1219
1496303535.813355, 1220
1496303535.813364, 1221
1496303535.817404, 1222
1496303535.817409, 1223
1496303535.823576, 1224
1496303535.824961, 1225
1496303535.834249, 1226
1496303535.834256, 1227
1496303535.834256, 1228
1496303535.834257, 1229
1496303535.845016, 1230
1496303535.845031, 1231
1496303535.845032, 1232
1496303535.845033, 1233
1496303535.853571, 1234
1496303535.855080, 1235
1496303535.863377, 1236
1496303535.863383, 1237
1496303535.867137, 1238
1496303535.867143, 1239
1496303535.873701, 1240
1496303535.873706, 1241
1496303535.876135, 1242
1496303535.884219, 1243
1496303535.884226, 1244
1496303535.884227, 1245
1496303535.893385, 1246
1496303535.893392, 1247
1496303535.894669, 1248
1496303535.896117, 1249
